id,URL,Nome,Informação,Classificação_da_água,Coordenadas
10146368816,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10146368816,Açude de Vais,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"40.66478,-7.65721"
8979630776,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630776,Praia do Forte (Farol),"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Boa,"40.14678,-8.86782"
8979630030,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630030,Cabedelinho,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Boa,"40.143749,-8.866468"
8979630658,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630658,Albandeira,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.09094,-8.39998"
8979630660,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630660,Marinha,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.08957,-8.41286"
8979630314,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630314,Furnas,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.055,-8.85444"
8979630286,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630286,Zavial,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.04615,-8.87158"
8979630316,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630316,Martinhal,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.01978,-8.92467"
8979630502,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630502,Beliche,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.02529,-8.96411"
8979630150,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630150,Barranco,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.04208,-8.894734"
8979630424,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630424,Almargem,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.05838,-8.08353"
8979630704,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630704,Careanos/Amado,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.11871,-8.55499"
8979630432,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630432,Salema,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.06476,-8.82482"
8979630854,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630854,Três Castelos,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.1176,-8.5483"
8979630420,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630420,Almádena - Cabanas Velhas,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.065217,-8.794877"
8979630210,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630210,Ferragudo (Praia Grande),"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.11728,-8.52182"
8979630088,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630088,Rocha,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.11605,-8.53737"
8979630070,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630070,Tonel,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.00703,-8.9484"
8979630470,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630470,Loulé Velho,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.05554,-8.07816"
8979630810,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630810,Barranco das Canas,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.11938,-8.56381"
8979630760,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630760,Alvor - Nascente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.120741,-8.58657"
8979630246,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630246,Caneiros,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.10486,-8.514"
9636731694,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731694,Três Irmãos,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.11947,-8.581812"
8979630680,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630680,Burgau,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.0716,-8.77521"
8979630798,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630798,Mareta,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.00503,-8.93986"
8979630178,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630178,Boca do Rio,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.06639,-8.80833"
8979630576,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630576,Marina de Portimão,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.11504,-8.52807"
8979630720,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630720,Quinta do Lago,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.025,-8.0258"
8979630100,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630100,Castelejo,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.10015,-8.94575"
8979629978,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629978,Saúde,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.628977,-9.229037"
8979629908,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629908,Galé - Oeste,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08335,-8.32086"
8979630730,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630730,Consolação Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.329336,-9.359467"
8979629838,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629838,Cova da Alfarroba,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.36099,-9.362633"
8979629798,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629798,Baleal Campismo,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.367521,-9.340124"
8979630208,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630208,Santa Helena,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.134316,-9.384399"
8979630692,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630692,Infante,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.599693,-9.210425"
8979630796,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630796,Pisão - Santa Cruz,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.140706,-9.37964"
8979630190,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630190,Ingrina,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.04616,-8.87903"
8979630040,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630040,Amanhã - Santa Cruz,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.149079,-9.373374"
8979630434,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630434,Física-Santa Cruz,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.139308,-9.380844"
8979630332,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630332,Mata,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.62311,-9.224473"
8979630802,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630802,Manuel Lourenço,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.07646,-8.30966"
8979630166,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630166,Rocha Baixinha,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.07592,-8.13506"
8979629840,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629840,Senhora da Rocha,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.09687,-8.38583"
8979630072,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630072,Rei,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.606073,-9.213359"
8979630082,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630082,Oura,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08589,-8.22614"
8979630096,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630096,Cova do Vapor,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.662002,-9.259737"
8979630712,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630712,Ilha do Farol - Mar Poente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"36.9745,-7.8636"
8979630732,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630732,Santa Rita - Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.171448,-9.360109"
8979630058,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630058,Riviera,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.618716,-9.221715"
8979629972,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629972,Alvor - Poente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.12218,-8.59724"
9636731690,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731690,Praia Nova da Senhora da Rocha,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.095938,-8.388445"
8979630008,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630008,Vau,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.11941,-8.55814"
8979630134,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630134,Dragão Vermelho,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.639578,-9.237652"
8979630546,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630546,Navio,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.145865,-9.375397"
8979630136,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630136,Tarquinio - Paraíso,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.641749,-9.238949"
8979630158,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630158,CDS,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.644767,-9.241752"
8979630556,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630556,Morena,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.602997,-9.212008"
8979630256,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630256,Mirante - Santa Cruz,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.142902,-9.377309"
8979629950,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629950,Cordoama,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.10942,-8.93782"
8979630116,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630116,Cabeço,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.17479,-7.47198"
8979630064,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630064,Garrão - Nascente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.03992,-8.05149"
8979630604,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630604,São Rafael,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.074607,-8.28079"
10174971496,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10174971496,Ilha do Farol - Mar Nascente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"36.976,-7.8614"
8979629952,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629952,Cabana do Pescador,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.608823,-9.215056"
8979630402,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630402,Rocha Baixinha - Nascente,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.0745,-8.13062"
8979630282,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630282,Nova Vaga,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.597733,-9.209365"
8979630728,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630728,Ancão,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.03215,-8.03852"
8979630160,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630160,St. António,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.647408,-9.243741"
8979630212,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630212,Castelo (Albufeira),"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.07327,-8.29875"
8979630302,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630302,Peniche de Cima,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.362283,-9.36835"
8979630280,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630280,Bela Vista,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.595823,-9.208354"
9724180152,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180152,Banda d'Além,"Época Balnear 2025, estado : Não iniciou, calendario : de 13 junho a 28 setembro",Excelente,"32.7184,-16.7619"
9724180160,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180160,Prainha,"Época Balnear 2025, estado : Não iniciou, calendario : de 30 junho a 28 setembro",Excelente,"32.7425,-16.71556"
9724180150,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180150,Ribeira do Natal,"Época Balnear 2025, estado : Não iniciou, calendario : de 13 junho a 28 setembro",Excelente,"32.735,-16.745"
8979629916,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629916,Medão - Supertubos,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.345355,-9.364405"
8979630306,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630306,Moinho de Baixo - Meco,"Época Balnear 2025, estado : Não iniciou, calendario : de 6 junho a 14 setembro",Excelente,"38.489692,-9.184583"
8979630740,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630740,Baleal Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.3738,-9.337133"
8979630696,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630696,Gambôa,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.36465,-9.372467"
8979629982,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629982,S. Bernardino,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.311252,-9.346897"
8979629790,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629790,Porto da Areia Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.3535,-9.388783"
8979629826,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629826,Lagoa de Albufeira-Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 6 junho a 14 setembro",Excelente,"38.506473,-9.183371"
8979630350,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630350,Consolação,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.326958,-9.35977"
8979630808,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630808,Porto Dinheiro,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.214132,-9.344795"
8979630090,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630090,Peralta,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.245615,-9.341993"
8979629992,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629992,Lagoa de Albufeira,"Época Balnear 2025, estado : Não iniciou, calendario : de 6 junho a 14 setembro",Boa,"38.508967,-9.176696"
8979630066,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630066,Bicas,"Época Balnear 2025, estado : Não iniciou, calendario : de 6 junho a 14 setembro",Excelente,"38.463601,-9.193531"
8979629988,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629988,Baleal Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 15 setembro",Excelente,"39.3714,-9.339017"
8979630202,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630202,Valmitão,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.20139,-9.347519"
8979630176,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630176,Areal Sul,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.259306,-9.338492"
8979630596,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630596,Areia Branca,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.26687,-9.33684"
8979630352,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630352,Vale do Rossim,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.397964,-7.582713"
8979630486,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630486,Molhe,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.15796,-8.683888"
8979630678,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630678,Pastoras,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.14727,-8.675474"
11294108616,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/11294108616,Aquário,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.16211,-8.68629"
8979630406,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630406,Segões,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.86259,-7.6816"
8979630226,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630226,Central,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.26528,-8.72861"
8979629980,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629980,Prado Faial,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.59826,-8.45847"
8979630292,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630292,Memória,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.23056,-8.72194"
8979630024,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630024,Cabo Mondego,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.175093,-8.896735"
8979630474,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630474,Esteiro de Ereira,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.14938,-8.71236"
8979630346,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630346,Santa Rita - Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.174491,-9.358557"
8979630258,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630258,Sabugueiro,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.40032,-7.63952"
8979629796,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629796,Dr. Pedro,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.399074,-7.686627"
8979630738,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630738,Pedras do Corgo,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.24889,-8.72583"
8979630460,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630460,Homem do Leme,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.16056,-8.68639"
8979629860,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629860,Tamargueira,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.16736,-8.886788"
8979630672,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630672,Ingleses,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.151809,-8.678339"
8979630852,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630852,Formosa,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.131775,-9.385694"
8979630562,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630562,Aldeia do Mato,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 julho a 31 agosto",Excelente,"39.545147,-8.277665"
8979630080,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630080,Foz do Sizandro - Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.1037,-9.40125"
8979630242,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630242,Lapa dos Dinheiros,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.385394,-7.697016"
8979629918,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629918,Quiaios,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.216786,-8.894347"
8979629940,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629940,Marreco,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.235,-8.72361"
8979630768,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630768,Molhe Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.149293,-8.873441"
8979630690,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630690,Azul (Matosinhos),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.20778,-8.71615"
8979630094,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630094,Centro-Santa Cruz,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.137862,-9.382426"
8979630634,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630634,Angeiras Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.26944,-8.72778"
8979629776,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629776,Azul (Torres Vedras),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.11436,-9.39379"
8979630550,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630550,Porto Novo,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"39.177834,-9.356848"
8979630674,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630674,Luz (Porto),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.152896,-8.679453"
8979629968,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629968,Boa Nova-Senhora,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.20173,-8.71378"
8979630062,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630062,Fuzelhas,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.19604,-8.71005"
8979630164,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630164,Albufeira do Vilar,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.963884,-7.543722"
8979630222,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630222,Cavez,"Época Balnear 2025, estado : Não iniciou, calendario : de 5 julho a 7 setembro",Boa,"41.51616,-7.890031"
8979630766,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630766,Alto do Viso,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.154457,-8.873283"
9636731644,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731644,Leça da Palmeira,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.19083,-8.70694"
8979630490,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630490,Leirosa,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.05761,-8.890877"
8979629818,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629818,Cabo do Mundo,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.22306,-8.71611"
10146368834,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10146368834,Pedras Ruivas,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Boa,"41.89059,-8.82548"
8979630334,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630334,Loriga,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"40.327165,-7.678512"
8979630548,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630548,Buarcos,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.163359,-8.878902"
8979630012,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630012,Aterro,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.20611,-8.71667"
8979630126,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630126,Cova - Gala,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 21 setembro",Excelente,"40.1253,-8.864241"
